rfq_id,similar_rfq_id,rank,similarity
3d92c9e6-d3f8-4177-900c-04adc55774c1,094422ce-696c-482d-9927-c3cfbf347f7a,2,0.3
3d92c9e6-d3f8-4177-900c-04adc55774c1,bab67e88-be02-40c9-b3d7-b43a4adff716,3,0.3
9e4e544f-384b-4a87-9a2c-3f69ff5fd4f8,0bf8ca82-5167-4cbf-8bed-020ea18b9510,1,0.3
9e4e544f-384b-4a87-9a2c-3f69ff5fd4f8,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.29777777777777775
9e4e544f-384b-4a87-9a2c-3f69ff5fd4f8,0f595b0b-2253-4585-a672-fda592da7191,3,0.29777777777777775
36f09928-cc72-441a-8f0b-5ed7ddb3049c,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
36f09928-cc72-441a-8f0b-5ed7ddb3049c,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
36f09928-cc72-441a-8f0b-5ed7ddb3049c,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
c7fea5a1-9a97-494d-8b48-80485d841ace,84be5122-71d5-4a35-a912-fd2911e3c64f,1,0.16799999999999998
c7fea5a1-9a97-494d-8b48-80485d841ace,0f595b0b-2253-4585-a672-fda592da7191,2,0.16799999999999998
c7fea5a1-9a97-494d-8b48-80485d841ace,facd942d-02a2-46bf-936c-e3afd39ee20d,3,0.16799999999999998
1d746f17-0484-43df-bde3-783203462c19,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.3
1d746f17-0484-43df-bde3-783203462c19,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.3
1d746f17-0484-43df-bde3-783203462c19,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.3
be7af47d-3781-466e-ba10-52de8a53d98a,0e375556-7947-4dc0-a628-d1674e5d1658,1,0.3
be7af47d-3781-466e-ba10-52de8a53d98a,82456e41-801e-4f90-9263-6c96d3e72160,2,0.3
be7af47d-3781-466e-ba10-52de8a53d98a,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,3,0.3
307024ad-1a6a-40ac-87eb-72ddfb05e836,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.3
307024ad-1a6a-40ac-87eb-72ddfb05e836,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.3
307024ad-1a6a-40ac-87eb-72ddfb05e836,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.3
bb9852a6-a27a-40e6-80ab-22e210e73310,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.3
bb9852a6-a27a-40e6-80ab-22e210e73310,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.2706535947712418
bb9852a6-a27a-40e6-80ab-22e210e73310,0f595b0b-2253-4585-a672-fda592da7191,3,0.2706535947712418
9e6883b3-44ad-4b98-a1e9-3c084317dba2,5190b002-36f4-497b-b1aa-856762facb07,1,0.29750000000000004
9e6883b3-44ad-4b98-a1e9-3c084317dba2,63140d1f-dda8-40fe-8931-bcaba65d5772,2,0.26048418972332016
9e6883b3-44ad-4b98-a1e9-3c084317dba2,11cffc57-44be-4d79-bfd5-97482be566d3,3,0.26048418972332016
321469ff-ab8c-4690-a8ee-b799fc5836ef,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
321469ff-ab8c-4690-a8ee-b799fc5836ef,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
321469ff-ab8c-4690-a8ee-b799fc5836ef,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
82c7706f-2972-4e87-b9f9-f5e6ee3c533b,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
82c7706f-2972-4e87-b9f9-f5e6ee3c533b,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
82c7706f-2972-4e87-b9f9-f5e6ee3c533b,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
a065713e-1a0f-472f-b7e3-125a8da72465,b64d3856-e630-4fa6-b5f7-d02e900e510e,1,0.3
a065713e-1a0f-472f-b7e3-125a8da72465,837f9a69-1103-451f-b24d-e971d7135417,2,0.3
a065713e-1a0f-472f-b7e3-125a8da72465,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,3,0.3
502608c0-8c68-4a10-a1f9-fdc833a44b05,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,
502608c0-8c68-4a10-a1f9-fdc833a44b05,37e624be-b125-464f-85b6-1838530193ef,2,
502608c0-8c68-4a10-a1f9-fdc833a44b05,b8257184-6307-46ab-b06e-d979336d1263,3,
672fc34b-2572-44a1-b4ed-d9bdccdc6909,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,
672fc34b-2572-44a1-b4ed-d9bdccdc6909,37e624be-b125-464f-85b6-1838530193ef,2,
672fc34b-2572-44a1-b4ed-d9bdccdc6909,b8257184-6307-46ab-b06e-d979336d1263,3,
c4665123-3cf0-4f93-b2fa-6bc1daf06636,6d30555c-7660-45fc-89fb-cfb94b97f189,1,0.29374999999999996
c4665123-3cf0-4f93-b2fa-6bc1daf06636,06bf89b8-3e0b-4be9-a611-1e656cae34eb,2,0.28043478260869564
c4665123-3cf0-4f93-b2fa-6bc1daf06636,84be5122-71d5-4a35-a912-fd2911e3c64f,3,0.2409803921568627
0bafb856-e66e-4e69-a07e-816ffb177634,a29b9c1d-663c-46ef-8950-d567c4f9771b,1,0.1967988533205924
0bafb856-e66e-4e69-a07e-816ffb177634,02c609c9-52b4-49d5-b6e8-cc14787f1822,2,0.19501313903487816
0bafb856-e66e-4e69-a07e-816ffb177634,920dcf5c-136f-4ffc-9449-03f00c1b5a46,3,0.18879598662207359
e07c106b-0fd7-4f4c-ab2f-1dbf2077d46a,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,
e07c106b-0fd7-4f4c-ab2f-1dbf2077d46a,37e624be-b125-464f-85b6-1838530193ef,2,
e07c106b-0fd7-4f4c-ab2f-1dbf2077d46a,b8257184-6307-46ab-b06e-d979336d1263,3,
b6d02b36-ae39-4c1c-8e16-29beb068ff97,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,
b6d02b36-ae39-4c1c-8e16-29beb068ff97,37e624be-b125-464f-85b6-1838530193ef,2,
b6d02b36-ae39-4c1c-8e16-29beb068ff97,b8257184-6307-46ab-b06e-d979336d1263,3,
471199d0-8474-4614-9e4e-e5dd823554f6,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.21957831325301205
471199d0-8474-4614-9e4e-e5dd823554f6,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.21957831325301205
471199d0-8474-4614-9e4e-e5dd823554f6,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.21957831325301205
1ec3a7ef-4918-4633-a7a5-561f788ba9b5,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.23879598662207357
1ec3a7ef-4918-4633-a7a5-561f788ba9b5,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.23879598662207357
1ec3a7ef-4918-4633-a7a5-561f788ba9b5,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.23879598662207357
8de2e464-fd64-4009-8ca6-96ccb16df8c9,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.23879598662207357
8de2e464-fd64-4009-8ca6-96ccb16df8c9,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.23879598662207357
8de2e464-fd64-4009-8ca6-96ccb16df8c9,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.23879598662207357
7f9711f8-6328-47ab-b339-aca68e650ff9,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.23879598662207357
7f9711f8-6328-47ab-b339-aca68e650ff9,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.23879598662207357
7f9711f8-6328-47ab-b339-aca68e650ff9,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.23879598662207357
56d8f8e0-7e07-42f7-9503-360aed60100a,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.21791304347826088
56d8f8e0-7e07-42f7-9503-360aed60100a,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.21
56d8f8e0-7e07-42f7-9503-360aed60100a,0f595b0b-2253-4585-a672-fda592da7191,3,0.21
349a1c1b-172f-445a-aefe-97a58c19b08b,6d30555c-7660-45fc-89fb-cfb94b97f189,1,0.29374999999999996
349a1c1b-172f-445a-aefe-97a58c19b08b,06bf89b8-3e0b-4be9-a611-1e656cae34eb,2,0.28043478260869564
349a1c1b-172f-445a-aefe-97a58c19b08b,84be5122-71d5-4a35-a912-fd2911e3c64f,3,0.2409803921568627
b5adad74-af23-4383-8e8c-0adf7024064a,6d30555c-7660-45fc-89fb-cfb94b97f189,1,0.2925
b5adad74-af23-4383-8e8c-0adf7024064a,06bf89b8-3e0b-4be9-a611-1e656cae34eb,2,0.27652173913043476
b5adad74-af23-4383-8e8c-0adf7024064a,84be5122-71d5-4a35-a912-fd2911e3c64f,3,0.26799999999999996
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.21791304347826088
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.21
74fcfbc9-2569-46c8-ad3f-a9ea8b9f5a45,0f595b0b-2253-4585-a672-fda592da7191,3,0.21
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.21791304347826088
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.21
ab1abeb5-5541-494f-ac7e-4aeb2dfe04f0,0f595b0b-2253-4585-a672-fda592da7191,3,0.21
c322fc6c-240c-4c09-9b88-d4f2c2395244,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
c322fc6c-240c-4c09-9b88-d4f2c2395244,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
c322fc6c-240c-4c09-9b88-d4f2c2395244,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
49e758d3-c9cb-410b-b44b-dac87fa83081,6d30555c-7660-45fc-89fb-cfb94b97f189,1,0.29374999999999996
49e758d3-c9cb-410b-b44b-dac87fa83081,06bf89b8-3e0b-4be9-a611-1e656cae34eb,2,0.28043478260869564
49e758d3-c9cb-410b-b44b-dac87fa83081,84be5122-71d5-4a35-a912-fd2911e3c64f,3,0.2409803921568627
cba20c38-f317-405d-baae-f081d703e02f,6d30555c-7660-45fc-89fb-cfb94b97f189,1,0.2925
cba20c38-f317-405d-baae-f081d703e02f,06bf89b8-3e0b-4be9-a611-1e656cae34eb,2,0.27652173913043476
cba20c38-f317-405d-baae-f081d703e02f,84be5122-71d5-4a35-a912-fd2911e3c64f,3,0.26799999999999996
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,5190b002-36f4-497b-b1aa-856762facb07,1,0.29750000000000004
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,63140d1f-dda8-40fe-8931-bcaba65d5772,2,0.26048418972332016
71f15ae0-6ee5-45fe-9ba8-e988a4c06204,11cffc57-44be-4d79-bfd5-97482be566d3,3,0.26048418972332016
1c780fca-582c-44fa-9fcb-3b809f9e62a1,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.28714285714285714
1c780fca-582c-44fa-9fcb-3b809f9e62a1,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.28714285714285714
1c780fca-582c-44fa-9fcb-3b809f9e62a1,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.28714285714285714
e99d0b15-5893-44e5-b590-a5b74f59c0c2,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,
e99d0b15-5893-44e5-b590-a5b74f59c0c2,37e624be-b125-464f-85b6-1838530193ef,2,
e99d0b15-5893-44e5-b590-a5b74f59c0c2,b8257184-6307-46ab-b06e-d979336d1263,3,
707675ba-b50d-40c7-8cff-c4edeae49d63,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
707675ba-b50d-40c7-8cff-c4edeae49d63,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
707675ba-b50d-40c7-8cff-c4edeae49d63,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
8fa97a15-d6c4-4aa6-ba4a-8bcbea89a3f8,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
711e818a-ca63-4f13-aff2-e30fb49aa354,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.3
711e818a-ca63-4f13-aff2-e30fb49aa354,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.3
711e818a-ca63-4f13-aff2-e30fb49aa354,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.3
06722b2c-a72c-4859-a1e7-f67582a0b740,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
06722b2c-a72c-4859-a1e7-f67582a0b740,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
06722b2c-a72c-4859-a1e7-f67582a0b740,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
3cbfc97b-1004-4096-a198-83f672cb4789,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
3cbfc97b-1004-4096-a198-83f672cb4789,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
3cbfc97b-1004-4096-a198-83f672cb4789,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
cfe27274-b552-4190-9a38-9abf52000716,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
cfe27274-b552-4190-9a38-9abf52000716,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
cfe27274-b552-4190-9a38-9abf52000716,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
9d129acf-91a6-422f-862f-b0aa92448395,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
9d129acf-91a6-422f-862f-b0aa92448395,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
9d129acf-91a6-422f-862f-b0aa92448395,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
f74fbc17-4f62-4287-8b17-7354bd135366,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.3
f74fbc17-4f62-4287-8b17-7354bd135366,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.25598039215686275
f74fbc17-4f62-4287-8b17-7354bd135366,0f595b0b-2253-4585-a672-fda592da7191,3,0.25598039215686275
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
ddaf379f-3e20-42b5-a0a9-ad56cc4d6b5a,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
f88c20b1-9296-462d-9a5c-0acb9de06d93,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
f88c20b1-9296-462d-9a5c-0acb9de06d93,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
f88c20b1-9296-462d-9a5c-0acb9de06d93,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
a02c7888-ca2a-4958-9ee2-36191ad749d4,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
a02c7888-ca2a-4958-9ee2-36191ad749d4,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
a02c7888-ca2a-4958-9ee2-36191ad749d4,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
0447535e-6e0c-4992-a80a-a2b05b2e80fc,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
0447535e-6e0c-4992-a80a-a2b05b2e80fc,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
0447535e-6e0c-4992-a80a-a2b05b2e80fc,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
f76753db-d647-4d96-811c-a0b4bb978fa7,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
f76753db-d647-4d96-811c-a0b4bb978fa7,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
f76753db-d647-4d96-811c-a0b4bb978fa7,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
821b1b89-bf81-4422-9d4c-1b1173bc80e3,37e624be-b125-464f-85b6-1838530193ef,1,0.288
821b1b89-bf81-4422-9d4c-1b1173bc80e3,3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,2,0.266
821b1b89-bf81-4422-9d4c-1b1173bc80e3,b8257184-6307-46ab-b06e-d979336d1263,3,0.2328
76dcf531-c624-4573-b2bc-45042fb46823,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
76dcf531-c624-4573-b2bc-45042fb46823,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
76dcf531-c624-4573-b2bc-45042fb46823,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,37e624be-b125-464f-85b6-1838530193ef,1,0.288
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,2,0.266
9e9fb40a-75b6-4b2d-a356-752a12e88d1a,b8257184-6307-46ab-b06e-d979336d1263,3,0.2328
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.3
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.3
fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.3
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,63140d1f-dda8-40fe-8931-bcaba65d5772,1,0.3
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,11cffc57-44be-4d79-bfd5-97482be566d3,2,0.3
7f8c14b2-fc22-45ec-a383-2f2ee9b23785,75fae2b7-8107-4ce2-a9d5-1189b4cd3b21,3,0.3
6938d338-6ad1-4280-b994-aa959f48f78f,7b27040f-a792-40d8-adce-6d2e3e36a2ef,1,0.27999999999999997
6938d338-6ad1-4280-b994-aa959f48f78f,5190b002-36f4-497b-b1aa-856762facb07,2,0.27738095238095234
6938d338-6ad1-4280-b994-aa959f48f78f,0e375556-7947-4dc0-a628-d1674e5d1658,3,0.2751704545454545
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.3
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.3
9195d6ad-120f-4ae2-8e69-462ca56c3fc0,28b82b56-298a-4050-ad03-47dab37e4d2e,3,0.3
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
3d150cd4-4e0e-4c9b-8148-cd8fa3426c70,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
6246d593-0402-4d7c-9dd3-31216942f0e2,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.3
6246d593-0402-4d7c-9dd3-31216942f0e2,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.2706535947712418
6246d593-0402-4d7c-9dd3-31216942f0e2,0f595b0b-2253-4585-a672-fda592da7191,3,0.2706535947712418
a6a85adf-d749-4d9c-bba6-b63a48e3952d,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.2971014492753623
a6a85adf-d749-4d9c-bba6-b63a48e3952d,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.26843137254901955
a6a85adf-d749-4d9c-bba6-b63a48e3952d,0f595b0b-2253-4585-a672-fda592da7191,3,0.26843137254901955
ac98ce23-604a-4928-b606-6d1f440f33af,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.3
ac98ce23-604a-4928-b606-6d1f440f33af,84be5122-71d5-4a35-a912-fd2911e3c64f,2,0.2706535947712418
ac98ce23-604a-4928-b606-6d1f440f33af,0f595b0b-2253-4585-a672-fda592da7191,3,0.2706535947712418
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,920dcf5c-136f-4ffc-9449-03f00c1b5a46,1,0.3
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,a462a4cb-bbaa-4417-b876-4b8606c6f8db,2,0.3
9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,7729084d-fc2d-41d8-a8df-891da74078f1,3,0.3
1dfdb162-fc1b-4f49-ad20-2986c9901d51,2c4f5100-fe7a-4ac2-8be5-de8348728af0,1,0.18562499999999996
1dfdb162-fc1b-4f49-ad20-2986c9901d51,de734972-0ed4-47d2-85ed-94c639524ef3,2,0.165625
1dfdb162-fc1b-4f49-ad20-2986c9901d51,3fe05d73-7de1-4c32-ad94-991ff0ad4290,3,0.165625
e21ba605-eb69-49f9-8f96-0a31030d6ff5,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.29861111111111105
e21ba605-eb69-49f9-8f96-0a31030d6ff5,9f17335e-306b-48c7-8ee5-53a8d967e6f5,2,0.29861111111111105
e21ba605-eb69-49f9-8f96-0a31030d6ff5,69b87316-8ff0-4eab-b9ff-210247784518,3,0.29861111111111105
4a0c7903-ab86-4732-96bd-5569b8f96729,06bf89b8-3e0b-4be9-a611-1e656cae34eb,1,0.29615384615384616
4a0c7903-ab86-4732-96bd-5569b8f96729,9f17335e-306b-48c7-8ee5-53a8d967e6f5,2,0.29615384615384616
4a0c7903-ab86-4732-96bd-5569b8f96729,69b87316-8ff0-4eab-b9ff-210247784518,3,0.29615384615384616
3e727927-a69d-416f-8957-7a62cfa8daae,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,0.2984126984126984
3e727927-a69d-416f-8957-7a62cfa8daae,2ab7f631-aed8-4647-a5bb-99427860d0bb,2,0.2984126984126984
3e727927-a69d-416f-8957-7a62cfa8daae,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,3,0.29277777777777775
267e5bc4-897a-4fc1-97d2-26a45829ba19,8aff426d-b8c0-43aa-ad26-835ef4de6129,1,0.3
267e5bc4-897a-4fc1-97d2-26a45829ba19,2ab7f631-aed8-4647-a5bb-99427860d0bb,2,0.3
267e5bc4-897a-4fc1-97d2-26a45829ba19,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,3,0.29126984126984123
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,140d30f7-f16d-4455-a448-516ab6616812,1,0.3
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,2,0.3
f7bbbdaf-da16-4964-92b6-e7fdd11dc74a,341ae37b-3e39-44f4-99f5-566fab316e0c,3,0.3
8eae8f75-558d-4a20-97cd-b4a58b2e152d,b8257184-6307-46ab-b06e-d979336d1263,1,0.3
8eae8f75-558d-4a20-97cd-b4a58b2e152d,973d80a1-f1b8-461b-bb25-7d8852968b1c,2,0.3
8eae8f75-558d-4a20-97cd-b4a58b2e152d,8fe87807-dae8-4341-94fd-2ab91f176464,3,0.3
40bfde20-4a3c-4a4f-8e47-173e193f5eab,b64d3856-e630-4fa6-b5f7-d02e900e510e,1,0.22342857142857142
40bfde20-4a3c-4a4f-8e47-173e193f5eab,140d30f7-f16d-4455-a448-516ab6616812,2,0.21989915966386556
40bfde20-4a3c-4a4f-8e47-173e193f5eab,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,3,0.21989915966386556
5c819189-c9e0-47e3-a258-49323197d124,b64d3856-e630-4fa6-b5f7-d02e900e510e,1,0.22342857142857142
5c819189-c9e0-47e3-a258-49323197d124,140d30f7-f16d-4455-a448-516ab6616812,2,0.21989915966386556
5c819189-c9e0-47e3-a258-49323197d124,69d1f6b7-dc43-4dfd-90da-507a8dfd23d2,3,0.21989915966386556
f321598e-7a5f-442f-8bee-99d9f5e0f954,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.22187500000000002
f321598e-7a5f-442f-8bee-99d9f5e0f954,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.22187500000000002
f321598e-7a5f-442f-8bee-99d9f5e0f954,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.2033333333333333
98f12e54-6af0-4e8d-990c-4da4dd74db5a,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.22187500000000002
98f12e54-6af0-4e8d-990c-4da4dd74db5a,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.22187500000000002
98f12e54-6af0-4e8d-990c-4da4dd74db5a,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.2033333333333333
01fcb584-7de5-4dfb-93da-4219074e8a88,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.22187500000000002
01fcb584-7de5-4dfb-93da-4219074e8a88,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.22187500000000002
01fcb584-7de5-4dfb-93da-4219074e8a88,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.2033333333333333
7447b6dc-e0c9-4567-b627-e2e4eed64d64,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.22187500000000002
7447b6dc-e0c9-4567-b627-e2e4eed64d64,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.22187500000000002
7447b6dc-e0c9-4567-b627-e2e4eed64d64,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.2033333333333333
8fdd1d44-bd45-4f54-9eac-f0b952860804,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.22187500000000002
8fdd1d44-bd45-4f54-9eac-f0b952860804,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.22187500000000002
8fdd1d44-bd45-4f54-9eac-f0b952860804,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.2033333333333333
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.253125
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.253125
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.22979166666666667
e3ab8de6-873c-4345-ab55-04019d50c786,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.253125
e3ab8de6-873c-4345-ab55-04019d50c786,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.253125
e3ab8de6-873c-4345-ab55-04019d50c786,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.22979166666666667
52cf9a32-613e-48fb-bcaa-c1c887d54d13,de734972-0ed4-47d2-85ed-94c639524ef3,1,0.253125
52cf9a32-613e-48fb-bcaa-c1c887d54d13,3fe05d73-7de1-4c32-ad94-991ff0ad4290,2,0.253125
52cf9a32-613e-48fb-bcaa-c1c887d54d13,02c609c9-52b4-49d5-b6e8-cc14787f1822,3,0.22979166666666667
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,1,0.3
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,37e624be-b125-464f-85b6-1838530193ef,2,0.27799999999999997
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,4273fd28-5992-43a0-bd98-66cf6b650f54,3,0.266
