rfq_id,match_id,similarity_score
98f12e54-6af0-4e8d-990c-4da4dd74db5a,e3ab8de6-873c-4345-ab55-04019d50c786,0.4998
01fcb584-7de5-4dfb-93da-4219074e8a88,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.5
01fcb584-7de5-4dfb-93da-4219074e8a88,9825748d-d475-43f3-80e8-5fd3154eee52,0.4998
01fcb584-7de5-4dfb-93da-4219074e8a88,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.4998
7447b6dc-e0c9-4567-b627-e2e4eed64d64,de751829-82ae-4f1c-92fc-a9dd4d616882,0.5
7447b6dc-e0c9-4567-b627-e2e4eed64d64,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.4998
7447b6dc-e0c9-4567-b627-e2e4eed64d64,f894a0a6-d08f-4660-9f86-701661e29503,0.4998
8fdd1d44-bd45-4f54-9eac-f0b952860804,560aca16-912a-4b06-a185-74f37e584027,0.5
8fdd1d44-bd45-4f54-9eac-f0b952860804,f25cca62-d041-4ad8-81f6-6202a26512cb,0.4998
8fdd1d44-bd45-4f54-9eac-f0b952860804,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.4998
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.5
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.4998
08ba0f47-0d00-43a0-a06f-6c54301b6ed4,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.4998
e3ab8de6-873c-4345-ab55-04019d50c786,e4b7abfe-d035-468a-b317-7709b146205f,0.5
e3ab8de6-873c-4345-ab55-04019d50c786,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.4998
e3ab8de6-873c-4345-ab55-04019d50c786,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.4998
52cf9a32-613e-48fb-bcaa-c1c887d54d13,9825748d-d475-43f3-80e8-5fd3154eee52,0.5
52cf9a32-613e-48fb-bcaa-c1c887d54d13,01fcb584-7de5-4dfb-93da-4219074e8a88,0.4998
52cf9a32-613e-48fb-bcaa-c1c887d54d13,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.4998
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,3d594a5b-ff2d-41a2-9c81-ae7a3b055f89,0.5
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,939af091-8ffd-4cd3-9c69-6530b2a906d7,0.5
b6a8a28e-b744-4e4f-a040-be65cfec1ef5,96ab7c99-7e3c-436f-b380-2feb5372d931,0.4987
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,7e288b0c-a07c-49ab-aeb3-eafc485554d2,0.5
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,ffdbe1d8-d06d-47ca-a722-a8fe75716fc5,0.5
8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,283974d5-071c-4122-a068-cd879af2b06d,0.45
7e288b0c-a07c-49ab-aeb3-eafc485554d2,8d07ce96-32b7-4bbe-9b3d-4d3b03f8de9b,0.5
7e288b0c-a07c-49ab-aeb3-eafc485554d2,ffdbe1d8-d06d-47ca-a722-a8fe75716fc5,0.5
7e288b0c-a07c-49ab-aeb3-eafc485554d2,283974d5-071c-4122-a068-cd879af2b06d,0.45
4c7232c9-33b7-4531-b478-5c001092cb50,3c24e625-9798-4fd5-a554-1ab812d18abe,0.45
4c7232c9-33b7-4531-b478-5c001092cb50,24682f82-8800-42d6-974c-745383c184d7,0.45
4c7232c9-33b7-4531-b478-5c001092cb50,a092041b-9522-4000-a4fb-d706ad2ea626,0.45
6d30555c-7660-45fc-89fb-cfb94b97f189,3235804b-45e6-4d4c-8b3b-745500b1c771,0.5
6d30555c-7660-45fc-89fb-cfb94b97f189,973263ef-721e-44c3-8921-81678e9a927a,0.5
6d30555c-7660-45fc-89fb-cfb94b97f189,b5d817fc-43cc-48bb-8c74-47f90842a5ea,0.4512
1af11d15-fd04-4f06-828a-e6ae465168f7,f261d62a-30dd-4705-88bf-44439917b3bc,0.5
1af11d15-fd04-4f06-828a-e6ae465168f7,8d5b290d-49bb-4416-b941-f0791a82b1d7,0.4996
1af11d15-fd04-4f06-828a-e6ae465168f7,0d6ec83e-517c-4ac7-9d83-38ca54d637fc,0.4996
386d5c5f-c66c-436a-b015-ec798d1650ac,fde5043e-389b-4459-bf47-998f996fe375,0.5429
386d5c5f-c66c-436a-b015-ec798d1650ac,71721a5d-14cd-4583-b637-d802c9a85a21,0.5185
386d5c5f-c66c-436a-b015-ec798d1650ac,a8f1cbe4-226c-451e-b23c-15bc7d3c0fbf,0.5079
f894a0a6-d08f-4660-9f86-701661e29503,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.5
f894a0a6-d08f-4660-9f86-701661e29503,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.4998
f894a0a6-d08f-4660-9f86-701661e29503,de751829-82ae-4f1c-92fc-a9dd4d616882,0.4998
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,f25cca62-d041-4ad8-81f6-6202a26512cb,0.5
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,560aca16-912a-4b06-a185-74f37e584027,0.4998
46860da6-7a9d-4aa6-ba75-ab8554d97b6b,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.4998
e49685ce-7c01-48bd-bc65-3be4a385a11d,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.5
e49685ce-7c01-48bd-bc65-3be4a385a11d,7d6466a3-3fb5-496e-a8db-9f2483b6edea,0.4998
e49685ce-7c01-48bd-bc65-3be4a385a11d,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.4998
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.5
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e4b7abfe-d035-468a-b317-7709b146205f,0.4998
bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,e3ab8de6-873c-4345-ab55-04019d50c786,0.4998
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,01fcb584-7de5-4dfb-93da-4219074e8a88,0.5
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,9825748d-d475-43f3-80e8-5fd3154eee52,0.4998
a0ece0e8-8871-43d5-9b80-440dc6dbb5de,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.4998
de751829-82ae-4f1c-92fc-a9dd4d616882,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.5
de751829-82ae-4f1c-92fc-a9dd4d616882,3bd63733-b79b-4f0b-a233-b6d10c359ec5,0.4998
de751829-82ae-4f1c-92fc-a9dd4d616882,f894a0a6-d08f-4660-9f86-701661e29503,0.4998
560aca16-912a-4b06-a185-74f37e584027,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.5
560aca16-912a-4b06-a185-74f37e584027,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.4998
560aca16-912a-4b06-a185-74f37e584027,f25cca62-d041-4ad8-81f6-6202a26512cb,0.4998
7d6466a3-3fb5-496e-a8db-9f2483b6edea,08ba0f47-0d00-43a0-a06f-6c54301b6ed4,0.5
7d6466a3-3fb5-496e-a8db-9f2483b6edea,f321598e-7a5f-442f-8bee-99d9f5e0f954,0.4998
7d6466a3-3fb5-496e-a8db-9f2483b6edea,e49685ce-7c01-48bd-bc65-3be4a385a11d,0.4998
e4b7abfe-d035-468a-b317-7709b146205f,e3ab8de6-873c-4345-ab55-04019d50c786,0.5
e4b7abfe-d035-468a-b317-7709b146205f,98f12e54-6af0-4e8d-990c-4da4dd74db5a,0.4998
e4b7abfe-d035-468a-b317-7709b146205f,bf0d7f3e-ee35-45b0-b2b1-639fc9e59269,0.4998
9825748d-d475-43f3-80e8-5fd3154eee52,52cf9a32-613e-48fb-bcaa-c1c887d54d13,0.5
9825748d-d475-43f3-80e8-5fd3154eee52,01fcb584-7de5-4dfb-93da-4219074e8a88,0.4998
9825748d-d475-43f3-80e8-5fd3154eee52,a0ece0e8-8871-43d5-9b80-440dc6dbb5de,0.4998
3bd63733-b79b-4f0b-a233-b6d10c359ec5,f894a0a6-d08f-4660-9f86-701661e29503,0.5
3bd63733-b79b-4f0b-a233-b6d10c359ec5,7447b6dc-e0c9-4567-b627-e2e4eed64d64,0.4998
3bd63733-b79b-4f0b-a233-b6d10c359ec5,de751829-82ae-4f1c-92fc-a9dd4d616882,0.4998
f25cca62-d041-4ad8-81f6-6202a26512cb,46860da6-7a9d-4aa6-ba75-ab8554d97b6b,0.5
f25cca62-d041-4ad8-81f6-6202a26512cb,8fdd1d44-bd45-4f54-9eac-f0b952860804,0.4998
f25cca62-d041-4ad8-81f6-6202a26512cb,560aca16-912a-4b06-a185-74f37e584027,0.4998
4273fd28-5992-43a0-bd98-66cf6b650f54,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.45
4273fd28-5992-43a0-bd98-66cf6b650f54,75a6811c-6d0b-4122-85d0-260989db9672,0.45
4273fd28-5992-43a0-bd98-66cf6b650f54,2b9db833-2ec8-427e-90f9-3e78078c466e,0.4497
05c71356-48ba-4b48-a217-678ba62ca4b0,e5c22e58-7870-4db5-98ea-aede48914170,0.4998
05c71356-48ba-4b48-a217-678ba62ca4b0,1d54d3de-d0b3-4273-89e9-7ef3e8febb0d,0.4998
05c71356-48ba-4b48-a217-678ba62ca4b0,b8257184-6307-46ab-b06e-d979336d1263,0.4998
837f9a69-1103-451f-b24d-e971d7135417,46bdf019-e50b-433a-9a12-2a18f201af9b,0.5428
837f9a69-1103-451f-b24d-e971d7135417,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.5357
837f9a69-1103-451f-b24d-e971d7135417,341ae37b-3e39-44f4-99f5-566fab316e0c,0.4928
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.5857
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.5429
5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,341ae37b-3e39-44f4-99f5-566fab316e0c,0.5428
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.5857
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.5428
2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,341ae37b-3e39-44f4-99f5-566fab316e0c,0.5427
28b82b56-298a-4050-ad03-47dab37e4d2e,b895d027-5c42-4455-be0f-a83d981fbb4c,0.5429
28b82b56-298a-4050-ad03-47dab37e4d2e,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.5428
28b82b56-298a-4050-ad03-47dab37e4d2e,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.53
341ae37b-3e39-44f4-99f5-566fab316e0c,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.5857
341ae37b-3e39-44f4-99f5-566fab316e0c,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.5428
341ae37b-3e39-44f4-99f5-566fab316e0c,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.5427
bf42879f-e641-475a-8b19-c5df8f6cee7a,341ae37b-3e39-44f4-99f5-566fab316e0c,0.5857
bf42879f-e641-475a-8b19-c5df8f6cee7a,5a5e08da-bed0-44f8-bf8b-e0a7c3adff45,0.5429
bf42879f-e641-475a-8b19-c5df8f6cee7a,2c6d632d-9a47-4dae-9bc1-6e41b40eca3f,0.5428
2564eefa-070f-4e4a-915e-c553a35fa561,b2bc544a-219d-4899-9fa4-191e3f475649,0.5428
2564eefa-070f-4e4a-915e-c553a35fa561,c717fe40-0d63-4a86-ba3d-afe718e44995,0.5428
2564eefa-070f-4e4a-915e-c553a35fa561,51edaf19-20d9-4df2-90aa-246c478b3532,0.5427
9f17335e-306b-48c7-8ee5-53a8d967e6f5,ccf6f92d-5572-4fef-8ab3-e501ebfc280b,0.5
9f17335e-306b-48c7-8ee5-53a8d967e6f5,2c0d57e5-e106-4874-b3fc-2204172df725,0.4733
9f17335e-306b-48c7-8ee5-53a8d967e6f5,a2a82c6c-7a7e-4eec-ad69-f487424dc71e,0.4733
69b87316-8ff0-4eab-b9ff-210247784518,ac98ce23-604a-4928-b606-6d1f440f33af,0.5429
69b87316-8ff0-4eab-b9ff-210247784518,de6b456d-3097-4e8a-a61f-0d9fb1625f4f,0.522
69b87316-8ff0-4eab-b9ff-210247784518,e1741ce6-d9ae-41d3-990f-fd821daa8b8e,0.5
6a52c8f2-ce2b-4939-b090-8e9a49afe284,a1be52f6-6a42-4b91-8c33-20e6321fa374,0.5
6a52c8f2-ce2b-4939-b090-8e9a49afe284,7fbe0396-dc55-421f-ac43-cddb850605a8,0.5
6a52c8f2-ce2b-4939-b090-8e9a49afe284,cd36c7d0-ee88-4139-854a-f5c4a8fdd35d,0.5
4eb62a9e-c3f6-4056-8357-7a05db04937d,c406aba2-e64f-4a9d-81e6-5c355614f693,0.5
4eb62a9e-c3f6-4056-8357-7a05db04937d,0d6ec83e-517c-4ac7-9d83-38ca54d637fc,0.4999
4eb62a9e-c3f6-4056-8357-7a05db04937d,2125ac29-9f0a-4622-b3eb-8420e853882c,0.4999
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,9c01afc5-0bdd-4af8-97cf-927e8b5d9b7e,0.53
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,e07c106b-0fd7-4f4c-ab2f-1dbf2077d46a,0.4996
49fdec6f-4d3b-4bab-b6e5-3dcba739af9c,b6d02b36-ae39-4c1c-8e16-29beb068ff97,0.4996
b895d027-5c42-4455-be0f-a83d981fbb4c,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.5856
b895d027-5c42-4455-be0f-a83d981fbb4c,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.5728
b895d027-5c42-4455-be0f-a83d981fbb4c,28b82b56-298a-4050-ad03-47dab37e4d2e,0.5429
a29b9c1d-663c-46ef-8950-d567c4f9771b,b895d027-5c42-4455-be0f-a83d981fbb4c,0.5856
a29b9c1d-663c-46ef-8950-d567c4f9771b,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.5722
a29b9c1d-663c-46ef-8950-d567c4f9771b,28b82b56-298a-4050-ad03-47dab37e4d2e,0.5428
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,b895d027-5c42-4455-be0f-a83d981fbb4c,0.5728
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,a29b9c1d-663c-46ef-8950-d567c4f9771b,0.5722
b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,52999e61-3e95-4863-80c7-885d6135ff13,0.5509
52999e61-3e95-4863-80c7-885d6135ff13,b19e4dcf-a8b8-4c15-a6b0-a3ad1d6a8a19,0.5509
52999e61-3e95-4863-80c7-885d6135ff13,341ae37b-3e39-44f4-99f5-566fab316e0c,0.5427
52999e61-3e95-4863-80c7-885d6135ff13,bf42879f-e641-475a-8b19-c5df8f6cee7a,0.5425
204bb059-11ec-450a-91cb-d78a8a5619cc,f19fd194-e55d-47b4-be13-fe00f147ebfb,0.5
204bb059-11ec-450a-91cb-d78a8a5619cc,e81e43f1-b14c-4185-bd38-684f5ab77cf5,0.5
204bb059-11ec-450a-91cb-d78a8a5619cc,549192db-201e-4728-b3f9-54938138c8d1,0.4999
c6d8975a-3dd1-485c-944a-766e985c72ef,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
c6d8975a-3dd1-485c-944a-766e985c72ef,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
c6d8975a-3dd1-485c-944a-766e985c72ef,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
c7f25358-6aab-48b5-b733-40b57f60a82c,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,ea6ad449-b0b9-4d12-b7b4-3a76df497d85,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
b87da418-3080-4e21-b3e0-b967b9a17e21,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,b87da418-3080-4e21-b3e0-b967b9a17e21,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c6d8975a-3dd1-485c-944a-766e985c72ef,0.5
ea6ad449-b0b9-4d12-b7b4-3a76df497d85,c7f25358-6aab-48b5-b733-40b57f60a82c,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,9c779f8b-bd59-4351-a876-8934a07614bc,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,5339f5eb-c9c5-4b14-9d04-5714b0c852ae,0.5
05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,e46da0fc-64a2-40da-9482-0978978d74e7,0.5
3c938716-3889-4d73-bb45-d4586b1a44b1,dc5f767e-bae2-4777-942f-25fcf101ccc3,0.4997
3c938716-3889-4d73-bb45-d4586b1a44b1,75d5e1ce-8682-4374-b3ee-11ff3a122104,0.4997
3c938716-3889-4d73-bb45-d4586b1a44b1,bffc873b-e610-44c5-bb7f-c383642c5c7e,0.4997
2ab7f631-aed8-4647-a5bb-99427860d0bb,ae3af325-b4fe-4d3d-a82c-460c3c72f65b,0.5
2ab7f631-aed8-4647-a5bb-99427860d0bb,863c204e-ef4a-4462-bac6-20360a32622d,0.5
2ab7f631-aed8-4647-a5bb-99427860d0bb,2ddb93ef-2d44-4831-94ae-3aeac8acfdb9,0.5
7f7b4920-d653-4e3a-8113-70130b079c9b,acc63b60-a988-4e48-bf68-78b98b7c6125,0.5429
7f7b4920-d653-4e3a-8113-70130b079c9b,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.5428
7f7b4920-d653-4e3a-8113-70130b079c9b,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.5427
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.5428
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,acc63b60-a988-4e48-bf68-78b98b7c6125,0.5428
6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,7f7b4920-d653-4e3a-8113-70130b079c9b,0.5428
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.5857
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,c64aac64-f8db-475b-8584-da8551b0a712,0.5429
146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.5428
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.5857
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,c64aac64-f8db-475b-8584-da8551b0a712,0.5428
7d4938ac-745b-4ddc-a0bc-e2f8535411b8,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.5427
25971e2e-305e-4301-a5f9-24b276ab37a1,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.5429
25971e2e-305e-4301-a5f9-24b276ab37a1,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.5428
25971e2e-305e-4301-a5f9-24b276ab37a1,e8b98098-8b17-416b-9934-0734fc21b005,0.5415
7c8f99f0-5cae-4a08-9649-1b870e55e903,c64aac64-f8db-475b-8584-da8551b0a712,0.5857
7c8f99f0-5cae-4a08-9649-1b870e55e903,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.5428
7c8f99f0-5cae-4a08-9649-1b870e55e903,6f5e4b13-e1f1-4a4c-b426-a60ead9faf7a,0.5428
c64aac64-f8db-475b-8584-da8551b0a712,7c8f99f0-5cae-4a08-9649-1b870e55e903,0.5857
c64aac64-f8db-475b-8584-da8551b0a712,146a67a8-eae0-45ea-b93d-08c5fd9ed2d4,0.5429
c64aac64-f8db-475b-8584-da8551b0a712,7d4938ac-745b-4ddc-a0bc-e2f8535411b8,0.5428
1c87a6a3-bdea-45bf-b259-aee417734726,03b42284-af8d-434e-a03b-f7daf55a55c3,0.45
1c87a6a3-bdea-45bf-b259-aee417734726,24889764-ab00-4c8e-ae3e-5945601bbafb,0.45
1c87a6a3-bdea-45bf-b259-aee417734726,67bec251-2744-4f3f-9657-a338cd4ed484,0.45
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,efd27152-cf84-4017-86d6-6b97d83fb3a2,0.4
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,b48a1279-3852-4482-902f-203558c37a33,0.4
c71e84b2-b968-4ce2-8218-bf3f1e482ea0,2ebf1a71-736a-4de4-9ed4-8e113b23e78f,0.4
2c4f5100-fe7a-4ac2-8be5-de8348728af0,9efe576f-61cd-4570-bbd6-5564117623aa,0.5
2c4f5100-fe7a-4ac2-8be5-de8348728af0,90b02a62-3da9-4648-948c-52627d086a50,0.5
2c4f5100-fe7a-4ac2-8be5-de8348728af0,ca1ccf90-ef97-446d-b9ba-214844ffc371,0.5
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,fc13df3e-75cb-471f-9bd0-52ad2a8bfd9f,0.45
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,03b9e7fe-5913-4662-97d0-078dfc56df27,0.45
04003cf6-de5c-4842-9b0e-0e6c0b0be5cd,5339f5eb-c9c5-4b14-9d04-5714b0c852ae,0.45
9c779f8b-bd59-4351-a876-8934a07614bc,05a2fd29-2be1-4244-a35a-4ddbf1f75ac1,0.5
9c779f8b-bd59-4351-a876-8934a07614bc,5339f5eb-c9c5-4b14-9d04-5714b0c852ae,0.5
9c779f8b-bd59-4351-a876-8934a07614bc,e46da0fc-64a2-40da-9482-0978978d74e7,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,502b3359-ee17-4ecc-8046-ceb4e6559fb8,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,7729084d-fc2d-41d8-a8df-891da74078f1,0.5
9114ca51-0bae-45ef-9a82-8bef4a6e9cf8,86008598-05ed-4532-8a70-e8ee8daf3796,0.5
75a6811c-6d0b-4122-85d0-260989db9672,de748663-d3c2-4e67-8f64-496a078cf130,0.45
75a6811c-6d0b-4122-85d0-260989db9672,ff41f06c-3b42-4ca1-837e-6b6fa5c7e16b,0.45
75a6811c-6d0b-4122-85d0-260989db9672,4273fd28-5992-43a0-bd98-66cf6b650f54,0.45
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.5856
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.5728
9bc1c99a-5363-4d71-9e5d-70e7e69f988c,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.5586
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.5856
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.5722
fc8cf4d1-ac28-4a43-8661-5a9c39e86369,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.5586
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,9bc1c99a-5363-4d71-9e5d-70e7e69f988c,0.5728
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,fc8cf4d1-ac28-4a43-8661-5a9c39e86369,0.5722
b6d00da1-7e7e-44ad-b798-3c3bb216ae45,88787789-76a4-44ab-8e89-743b83d2b563,0.5625
acc63b60-a988-4e48-bf68-78b98b7c6125,b6d00da1-7e7e-44ad-b798-3c3bb216ae45,0.5509
acc63b60-a988-4e48-bf68-78b98b7c6125,88787789-76a4-44ab-8e89-743b83d2b563,0.5461
acc63b60-a988-4e48-bf68-78b98b7c6125,7f7b4920-d653-4e3a-8113-70130b079c9b,0.5429
24f7379f-db60-41c6-81b0-756923cb472c,52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,0.7207
24f7379f-db60-41c6-81b0-756923cb472c,95dbfdef-0c0e-4677-9b11-ac2318981e4e,0.7
24f7379f-db60-41c6-81b0-756923cb472c,87ce2659-6947-42ad-b1db-74563d68adb4,0.6989
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,24f7379f-db60-41c6-81b0-756923cb472c,0.7207
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,1b636cb7-9acc-4872-9c4d-e99af92409b7,0.7
52f74dd3-7131-48a6-8de2-a4f2b4b2a4ec,95dbfdef-0c0e-4677-9b11-ac2318981e4e,0.6778
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,2624655e-ea07-468a-8da8-2e39c9d1e7f0,0.5428
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,ace0246d-f8e9-4261-ab5c-40bbee73184d,0.5428
3b00dedd-fcb8-4d71-9ffb-40b92b6cdfe7,295e4030-78b4-46a6-936f-5cc18c97d642,0.5428
ca1ccf90-ef97-446d-b9ba-214844ffc371,a462a4cb-bbaa-4417-b876-4b8606c6f8db,0.7503
ca1ccf90-ef97-446d-b9ba-214844ffc371,8aff426d-b8c0-43aa-ad26-835ef4de6129,0.6984
ca1ccf90-ef97-446d-b9ba-214844ffc371,7d1ab305-7fc6-4ab0-bc2a-9ae1e038e67e,0.693
93b3840f-3996-4920-9a37-2f783aa0b5e5,871823c3-bceb-4095-bfbf-3f5e6ccdb1b9,0.45
93b3840f-3996-4920-9a37-2f783aa0b5e5,1c18511f-b2e5-49f2-bcc6-154d47355880,0.4334
93b3840f-3996-4920-9a37-2f783aa0b5e5,48bb00b0-f517-4593-b7ec-1a34b212f362,0.4
6e506d3b-5df6-41ae-aa16-30e8ae177551,0f632107-6ad6-4b1b-9ad2-becc33bf0a50,0.4998
6e506d3b-5df6-41ae-aa16-30e8ae177551,f0693953-271c-4c00-9921-48696b3cd0ea,0.4998
6e506d3b-5df6-41ae-aa16-30e8ae177551,eb692c7e-4ed8-403c-9afa-f2d619884ac1,0.4998
1c405089-f867-4741-ac84-58870ab6c7c7,eb12b319-97e9-4acf-9991-d051e38d0210,0.5
1c405089-f867-4741-ac84-58870ab6c7c7,04c8f5fd-83aa-434b-a3a4-e0fcbc0b7889,0.45
1c405089-f867-4741-ac84-58870ab6c7c7,c02ac938-a3f5-4c69-a2db-375afa85f548,0.45
eb12b319-97e9-4acf-9991-d051e38d0210,1c405089-f867-4741-ac84-58870ab6c7c7,0.5
eb12b319-97e9-4acf-9991-d051e38d0210,04c8f5fd-83aa-434b-a3a4-e0fcbc0b7889,0.45
eb12b319-97e9-4acf-9991-d051e38d0210,c02ac938-a3f5-4c69-a2db-375afa85f548,0.45
312e7cea-238d-460e-b387-3b70473d1c56,3162ed4a-2d91-40b1-b745-dab903d4ea95,0.5
312e7cea-238d-460e-b387-3b70473d1c56,06722b2c-a72c-4859-a1e7-f67582a0b740,0.5
312e7cea-238d-460e-b387-3b70473d1c56,2a43d75f-c7ba-47cd-a051-466565c1b5ef,0.4871
f45232a4-beae-4f44-b220-0bcf8557b076,3cbfc97b-1004-4096-a198-83f672cb4789,0.45
f45232a4-beae-4f44-b220-0bcf8557b076,94147869-54e7-4573-a1e8-446456d92dec,0.45
